"POLLUTANT_CODE","POLLUTANT_DESC","SRS_ID","POLLUTANT_CATEGORY_CODE","CHEMICAL_FORMULA","CHEMICAL_ABSTRACT_SERVICE_NMBR","USER_FLAG","USER_ID","STATUS_FLAG","EPA_ID","CREATED_BY","CREATED_DATE","UPDATED_BY","UPDATED_DATE","SRS_SYSTEMATIC_NAME"
3592,"REFINING SLUDGE F037","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"REFINING SLUDGE F037"
3593,"REFRIG. COMPRESSORS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"REFRIG. COMPRESSORS"
3594,"REFRIGERANT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"REFRIGERANT"
3598,"REFUSE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"REFUSE"
3599,"REGULAR GASOLINE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"REGULAR GASOLINE"
3600,"REIDUAL CHLORINE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"REIDUAL CHLORINE"
3601,"RELATED WASTES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RELATED WASTES"
3602,"RENDERING EFFLUENCE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RENDERING EFFLUENCE"
3603,"REPORTING","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"REPORTING"
3607,"RESIDUAL CHLORINE FLOW","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RESIDUAL CHLORINE FLOW"
3608,"RESIDUAL DISINFECTANT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RESIDUAL DISINFECTANT"
3609,"RESIDUAL FUEL OIL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RESIDUAL FUEL OIL"
3610,"RESIDUE TOTAL NONFILTERAB","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RESIDUE TOTAL NONFILTERAB"
3611,"RESINS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RESINS"
3612,"RESTORATION","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RESTORATION"
3613,"RESTRICTED USE PES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RESTRICTED USE PES"
3615,"RESUDUAL CHLORINE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RESUDUAL CHLORINE"
3616,"RINSE WATERS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RINSE WATERS"
3617,"RIVERDALE 2,4-D LOW","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RIVERDALE 2,4-D LOW"
3618,"ROC","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"ROC"
3619,"ROCK","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"ROCK"
3620,"ROCK & BEACH MATERIAL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"ROCK & BEACH MATERIAL"
3621,"ROCKS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"ROCKS"
3622,"ROUND UP HERBICIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"ROUND UP HERBICIDE"
3624,"RS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RS"
3625,"RUBBER CEMENT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RUBBER CEMENT"
3626,"RUBBLE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RUBBLE"
3628,"RUP'S","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RUP'S"
3629,"RYCOLINE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"RYCOLINE"
3630,"S'","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"S'"
3632,"SALT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"SALT"
3634,"SALT WATER BRINE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"SALT WATER BRINE"
3636,"Sand in drilling fluids","17026907","WTR","","308075072","",,"A","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"Sand"
3637,"SAND AND DIRT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"SAND AND DIRT"
3638,"SAND AND ORGANIC DEBRIS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"SAND AND ORGANIC DEBRIS"
3640,"SAND, SILT, CLAY","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"SAND, SILT, CLAY"
3641,"SAND/DIRT/ROCKS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"SAND/DIRT/ROCKS"
3642,"SANI-BRITE SANITIZER","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"SANI-BRITE SANITIZER"
3644,"SANITARY SEWER OVERFLOWS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"SANITARY SEWER OVERFLOWS"
3646,"SANITARY WASTEWATER","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"SANITARY WASTEWATER"
3647,"SANITARY WATER","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"SANITARY WATER"
1985,"HAZ","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"HAZ"
1988,"HAZ WASTE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"HAZ WASTE"
1534,"DREDGE, FILL, SOLIDS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DREDGE, FILL, SOLIDS"
1535,"DREDGE/SOIL-VEG-TREE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DREDGE/SOIL-VEG-TREE"
1536,"DREDGED","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DREDGED"
1540,"DREDGED AND/OR FILL MATERIAL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DREDGED AND/OR FILL MATERIAL"
1542,"DREDGED FILL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DREDGED FILL"
1544,"DREDGED SOIL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DREDGED SOIL"
1545,"DREDGED SPOIL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DREDGED SPOIL"
1546,"DREDGED SPOIL - SOIL AND VEGETATION","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DREDGED SPOIL - SOIL AND VEGETATION"
1547,"DREDGED SPOIL, SAND, MUCK, CLAY","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DREDGED SPOIL, SAND, MUCK, CLAY"
1548,"DREDGED SPOILS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DREDGED SPOILS"
1551,"DREDGEE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DREDGEE"
1553,"DREXEL PARATHION-8","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DREXEL PARATHION-8"
1554,"DRIED PAINT WASTE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DRIED PAINT WASTE"
1556,"DRILL FLUIDS FREE OIL [DFFO]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"DRILL FLUIDS FREE OIL [DFFO]"
1557,"DRILL FLUIDS TOXICITY [DFTOX","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"DRILL FLUIDS TOXICITY [DFTOX"
1558,"DRILL FUILDS TOXICITY [DFTOX]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"DRILL FUILDS TOXICITY [DFTOX]"
1559,"DRILLING FLUID","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DRILLING FLUID"
1561,"DRILLING MUD [BENTONITE S","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"DRILLING MUD [BENTONITE S"
1562,"DRILLING MUD SOLIDS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DRILLING MUD SOLIDS"
1563,"DRUMS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DRUMS"
5783,"ORGANIC","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"ORGANIC"
5784,"ORGANIC BASES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"ORGANIC BASES"
5786,"PAHS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PAHS"
1490,"DISCOYANATES [1995]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"DISCOYANATES [1995]"
1492,"DISINFECTANTS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DISINFECTANTS"
1493,"DISINFECTION","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DISINFECTION"
1494,"DISPOSAL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DISPOSAL"
1495,"DISSOCIABLE NITRATE COMPOUNDS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DISSOCIABLE NITRATE COMPOUNDS"
1496,"DISSOCYANATES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DISSOCYANATES"
1499,"DISSOLVED OXYGEN","P1CONV","","","00300","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DISSOLVED OXYGEN"
1502,"DISSOLVED OXYGEN [MINIMUM]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"DISSOLVED OXYGEN [MINIMUM]"
1504,"DISSOLVED PHASE PETRO-HYDRO-RELEASES & NO NEW","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DISSOLVED PHASE PETRO-HYDRO-RELEASES & NO NEW"
1505,"DISSOLVED SOLIDS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DISSOLVED SOLIDS"
1506,"DISSOLVED SOLVENT PLUMES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DISSOLVED SOLVENT PLUMES"
1509,"DISULFOTON","P1CONV","","","289044","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"DISULFOTON"
1510,"DITHANE M-22 AGRICUL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DITHANE M-22 AGRICUL"
1511,"DNAPL'S","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DNAPL'S"
1512,"DNOC","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DNOC"
1513,"DNT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DNT"
1515,"DO [2-ETHYLHEXYL] PHTATATE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"DO [2-ETHYLHEXYL] PHTATATE"
1516,"DO, TSS, NH3-N, BOD,","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DO, TSS, NH3-N, BOD,"
1518,"DODOCYLBENZE SULFORIC ACID","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DODOCYLBENZE SULFORIC ACID"
1519,"DOMESTIC SEPTAGE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DOMESTIC SEPTAGE"
1520,"DOMESTIC SEWAGE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DOMESTIC SEWAGE"
1522,"DOO1/D008/F003","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DOO1/D008/F003"
1525,"DOO2/FOO3/FOO5","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DOO2/FOO3/FOO5"
1526,"DREDGE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DREDGE"
1530,"DREDGE AND FILL MATERIAL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DREDGE AND FILL MATERIAL"
1532,"DREDGE MATERIAL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"DREDGE MATERIAL"
1090,"Cobalt","150078","WTR","","7440484","",,"A","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"Cobalt"
1096,"COD, PH, O&G, TSS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COD, PH, O&G, TSS"
1097,"COD5","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COD5"
1098,"COKE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COKE"
1099,"COKE OVEN EMISSION","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COKE OVEN EMISSION"
1101,"COKING OPERATIONS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COKING OPERATIONS"
1103,"COLBALT & COBALT COMPOUNDS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COLBALT & COBALT COMPOUNDS"
1105,"COLIFORM","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COLIFORM"
1111,"COLIFORM, LEAD, NITRATES, VOCS, IOCS, SOCS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COLIFORM, LEAD, NITRATES, VOCS, IOCS, SOCS"
1112,"COLIFORM, NITRATES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COLIFORM, NITRATES"
1113,"COLIFORMS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COLIFORMS"
1116,"COLLODIAL POLYAMINE","P1CONV","","","90030801","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COLLODIAL POLYAMINE"
1117,"COLOFORM","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COLOFORM"
1118,"COLOR PHENOLS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COLOR PHENOLS"
1119,"COMBINED SEWER OVERFLOWS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COMBINED SEWER OVERFLOWS"
1120,"COMBUSTIBLE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COMBUSTIBLE"
1121,"COMMBINED DLISOCYANATES","P1CONV","","","101688","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"COMMBINED DLISOCYANATES"
1122,"COMPOUNDED VINYL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COMPOUNDED VINYL"
1124,"CON","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CON"
1125,"CONCRETE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CONCRETE"
1126,"CONCRETE + FELL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CONCRETE + FELL"
1127,"CONCRETE FRAGMENTS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CONCRETE FRAGMENTS"
1129,"CONCRETE, SOIL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CONCRETE, SOIL"
1130,"Conductivity","1640291","WTR","","","",,"A","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"Conductivity"
1131,"CONFIDENTIAL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CONFIDENTIAL"
1134,"CONSTRUCTION DEBRIS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CONSTRUCTION DEBRIS"
1135,"CONSTRUCTION OF EMISSION","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CONSTRUCTION OF EMISSION"
1136,"CONTAINER STORAGE AREA PERMIT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CONTAINER STORAGE AREA PERMIT"
1138,"CONTAMINANTS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CONTAMINANTS"
1139,"CONTAMINANTS INCLUDING, BUT NOT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CONTAMINANTS INCLUDING, BUT NOT"
1140,"CONTAMINATED DIOXIN SEDIMENTS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CONTAMINATED DIOXIN SEDIMENTS"
1141,"CONTAMINATED OIL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CONTAMINATED OIL"
1142,"CONTAMINATED PCB OIL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CONTAMINATED PCB OIL"
682,"BOD PERCENT REMOVAL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"BOD PERCENT REMOVAL"
700,"BOPS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"BOPS"
703,"BPA, ANILINE, DPA","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"BPA, ANILINE, DPA"
706,"BRENCO #568","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"BRENCO #568"
712,"BRINE - CHLORIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"BRINE - CHLORIDE"
720,"BRNE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"BRNE"
724,"Bromide","227538","WTR","","24959679","",,"A","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"Bromide"
728,"BTEX","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"BTEX"
732,"BUCKETS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"BUCKETS"
737,"BULLET","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"BULLET"
741,"BURLAP WITH SOLVENTS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"BURLAP WITH SOLVENTS"
750,"BUTYLATE","P1CONV","","","2008415","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"BUTYLATE"
776,"Cadmium","150029","WTR","","7440439","",,"A","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"Cadmium"
801,"CALCIUM FLUORIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CALCIUM FLUORIDE"
808,"CAPACITORS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CAPACITORS"
814,"Carbon dioxide","33548","WTR","","124389","",,"A","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"Carbon dioxide"
824,"CARBON TELRACHLORIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CARBON TELRACHLORIDE"
848,"CAUSTIC","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CAUSTIC"
863,"CDD","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CDD"
866,"CEMS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CEMS"
870,"CESIUM-137","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CESIUM-137"
892,"CHARACTERISTIC DOO2","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CHARACTERISTIC DOO2"
901,"CHEMICAL C","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"CHEMICAL C"
908,"CHEMICALS FROM PLATING OP","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CHEMICALS FROM PLATING OP"
919,"CHLORINATED ORGANIC SOLVENTS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CHLORINATED ORGANIC SOLVENTS"
940,"CHLORO-ETHYL ETHER","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"CHLORO-ETHYL ETHER"
6179,"TORDON 22K","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"TORDON 22K"
6180,"TOT RESIDUAL CHLORIN","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"TOT RESIDUAL CHLORIN"
5677,"NACL H2O [BRINE]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"NACL H2O [BRINE]"
5678,"NAPHTHA","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NAPHTHA"
5679,"NAPHTHA [PETROLEUM]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"NAPHTHA [PETROLEUM]"
5680,"Naphthalene","13326","WTR","","91203","",,"A","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"Naphthalene"
5681,"NAPLS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NAPLS"
5682,"NAPTHA","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NAPTHA"
5683,"NAPTHA CLEANING FLUIDS D006,D008","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"NAPTHA CLEANING FLUIDS D006,D008"
5684,"NATIONAL EMISSION","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NATIONAL EMISSION"
5685,"NATURAL GAS LIQUID","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NATURAL GAS LIQUID"
5687,"NEOPRENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NEOPRENE"
5688,"NESHAP","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NESHAP"
5689,"NETHYL ETHYL HETONE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NETHYL ETHYL HETONE"
5690,"NH-N","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NH-N"
5691,"NH3","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NH3"
5692,"NH3-H","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NH3-H"
5695,"NH3-N, DAILY AVG.","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NH3-N, DAILY AVG."
5696,"NH3N","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NH3N"
5697,"NH5-N","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NH5-N"
5698,"NH5-N-FE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NH5-N-FE"
5699,"NH6-H","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NH6-H"
5700,"NI","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NI"
5701,"NICHEL, COPPER","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NICHEL, COPPER"
